Date,Close,High,Low,Open,Volume
3/27/2025,223.556839,224.6953454,220.2711392,221.100054,37094800
3/28/2025,217.614624,223.5168877,217.3949109,221.379691,39818600
3/31/2025,221.8390961,225.3245157,215.9468138,216.725791,65299300
4/1/2025,222.8977051,223.3870536,218.6133149,219.5221268,36412700
4/2/2025,223.5967865,224.895087,220.73055,221.0301602,35905900
4/3/2025,202.9239044,207.2182762,200.9864426,205.2708177,103419000
4/4/2025,188.1333008,199.6182403,187.0946542,193.6360794,125910900
4/7/2025,181.2223663,193.8957347,174.3913124,176.9679355,160466300
4/8/2025,172.1941986,190.0907289,168.9884109,186.4554964,120859500
4/9/2025,198.5895844,200.3472739,171.6648855,171.7248045,184395900
4/10/2025,190.1706238,194.5249145,182.7603429,188.8224009,121880000
4/11/2025,197.8904877,199.2786667,185.8163249,185.8562811,87435900
4/14/2025,202.254776,212.6611277,200.8965565,211.1630922,101352900
4/15/2025,201.8752747,203.2434756,199.5383428,201.5956426,51343900
4/16/2025,194.0155792,200.4371509,192.1180584,198.1002191,59732400
4/17/2025,196.7220306,198.569614,194.1653857,196.9417437,51334300
4/21/2025,192.9070282,193.5461894,189.5614095,193.0168847,46742500
4/22/2025,199.4784241,201.3259922,195.713357,195.8631545,52976400
4/23/2025,204.3320618,207.727603,202.534416,205.7302222,52929200
4/24/2025,208.0971069,208.5565112,202.6742256,204.6216687,47311000
4/25/2025,209.0059204,209.4753061,205.9299522,206.0997278,38222300
4/28/2025,209.8647919,211.2230114,207.188309,209.7249758,38743100
4/29/2025,210.9333954,211.9620452,208.0971032,208.4166914,36827600
4/30/2025,212.2217102,213.3002977,206.3993433,209.025904,52286500
5/1/2025,213.0406342,214.2790004,208.6264094,208.8061816,57365700
5/2/2025,205.0810699,206.7189215,201.8952453,205.8200911,101010600
5/5/2025,198.6295319,203.8327155,197.9504297,202.8340251,69018500
5/6/2025,198.2500153,200.387212,196.7619764,197.9504203,51216500
5/7/2025,195.992981,199.1788056,192.9969099,198.9091549,68536700
5/8/2025,197.231369,199.788014,194.4250362,197.4610635,50478900
5/9/2025,198.2700043,200.2773665,197.2812953,198.73939,36453900
5/12/2025,210.7899933,211.2700043,206.75,210.9700012,63775800
5/13/2025,212.9299927,213.3999939,209,210.4299927,51909300
5/14/2025,212.3300018,213.9400024,210.5800018,212.4299927,49325800
5/15/2025,211.4499969,212.9600067,209.5399933,210.9499969,45029500
5/16/2025,211.2599945,212.5700073,209.7700043,212.3600006,54737900
5/19/2025,208.7799988,209.4799957,204.2599945,207.9100037,46140500
5/20/2025,206.8600006,208.4700012,205.0299988,207.6699982,42496600
5/21/2025,202.0899963,207.0399933,200.7100067,205.1699982,59211800
5/22/2025,201.3600006,202.75,199.6999969,200.7100067,46742400
5/23/2025,195.2700043,197.6999969,193.4600067,193.6699982,78432900
5/27/2025,200.2100067,200.7400055,197.4299927,198.3000031,56288500
5/28/2025,200.4199982,202.7299957,199.8999939,200.5899963,45339700
5/29/2025,199.9499969,203.8099976,198.5099945,203.5800018,51396800
5/30/2025,200.8500061,201.9600067,196.7799988,199.3699951,70819900
6/2/2025,201.6999969,202.1300049,200.1199951,200.2799988,35343100
